video_id,caption
YmXCfQm0_CA_140_156.avi,A man in the woods is dragging a deer behind him with a rope.
R24RktgUi-s_24_28.avi,A soccer player is running on a field.
PECk9A-07Pw_1_9.avi,A man playing the accordion.
kWLNZzuo3do_77_83.avi,A man is cutting meat.
zuYZ5kPatJE_78_116.avi,A cat volleys a small ball then knocking over wooden pieces.
kEGmZDpZ_RE_352_370.avi,A piece of garlic is being chopped.
TZ860P4iTaM_10_24.avi,"A cat, sitting on a piano bench, is laying his head on the piano keys and playing the piano with one paw."
Jfu-WkuCgD0_140_150.avi,Someone is holding and pointing to a sesame seed bun.
AGRFy5hDQiY_31_38.avi,"A young man in swimming trunks is pole dancing, when he falls into the lake hitting his head on the side of a boat."
PHDmVhShE80_20_29.avi,The woman is cutting a tentacle.
oDcd2JbOyzg_38_55.avi,slicing onions into little pieces
WTf5EgVY5uU_98_104.avi,A woman breaks an egg.
t8Nf1MK7lts_0_10.avi,A drill sergeant is voicing over his troops.
PeUHy0A1GF0_68_73.avi,Someone is dicing green onions.
UXs3eq68ZjE_320_325.avi,Someone is stirring a milky white rice mixture in a kettle with a wooden spoon.
VLBsAPZ2DDE_58_64.avi,A boy is being chased by chickens.
hNECyt6Bo0A_5_10.avi,A class doing a walking exercise.
4R-tumAGrtU_12_22.avi,A woman is shooting a hand gun.
bb6V0Grtub4_174_185.avi,A man is playing on drums.
PmrTDZy3f2M_35_39.avi,Two men are slam-dunking basketballs into basketball hoops.
nq4hG6qgyPs_240_251.avi,Someone is cutting an onion into pieces.
pRpeEdMmmQ0_65_70.avi,Shakira dances and sings.
OIjsSu_I4So_6_10.avi,A truck or van is being driven down a road.
IY1Fn796MoY_7_10.avi,A boy cutting grass at the edge of a sidewalk turns and yells something.
ao-9B8IV9_E_37_44.avi,The lion is playing with the man.
3FnUTQMJVXI_31_36.avi,"A kitten, next to a mirror, is playing with a tennis shoe on the floor."
KpmVL4ANieA_0_9.avi,"A monkey pulls a dogs tail, runs away, then comes back and yanks at the dog's leg, again running away."
-9CUm-2cui8_39_44.avi,A woman puts four okra in a pan of boiling water.
TwQzFqBqgeA_0_10.avi,A man is relaxing on the beach.
1hPxGmTGarM_9_19.avi,A cat in a cage is angrily meowing at something.
qeKX-N1nKiM_37_43.avi,A woman is cutting pieces off the tail of a shrimp.
1dfR0A_BXjw_545_560.avi,A chef butters some bread.
cs33MNhpRNw_16_21.avi,A flight attendant shuts a door.
WTf5EgVY5uU_108_116.avi,"A person is adding cream, salt, and pepper to an egg mix."
htry5uxX0-Y_45_52.avi,a girl making her bed
a0g7wtBkS98_34_42.avi,A girl dives into a lake.
bQJQGoJF7_k_145_153.avi,The man is holding a plastic bag and putting chicken inside.
RieF9wrFd8s_1_8.avi,And is fired into an open area at night.
0lh_UWF9ZP4_79_82.avi,Someone is pouring seasonings from a small glass bowl into a much larger glass bowl containing raw eggs.
X_NLV2KCnIE_60_70.avi,A man shooting a car.
qeKX-N1nKiM_106_115.avi,A woman pours water and flour into a metal bowl and stirs with chopsticks.
8BL9qmFRbd4_6_13.avi,business people checking into a hotel room
WPG-BIWOrG4_672_677.avi,A man is slicing open a fish longways with a knife.
KPPCwmU5OHQ_467_472.avi,The man poured vegetables into the broth.
yU5sxW9bErQ_0_17.avi,A man is riding a horse down the street.
XNV7hKVu-Xg_40_47.avi,"Several males are riding horses, when the scene flashes to two men driving a stagecoach, then back to three of the horsemen."
YUlG_PKzpvc_0_8.avi,A multitude of penguins are walking.
PiyoeFC31kE_9_27.avi,A man rides two horses around in a fenced area.
9zXqkHvs0po_59_65.avi,An older woman is cracking eggs.
L9wD3kw-8FE_65_73.avi,A man chopping a tree with a big knive
D1tTBncIsm8_198_205.avi,A man riding up an escalator drops a black bag down the escalator.
mOZkcBcWR8o_6_12.avi,A young girl is pushing a toy stroller in a store.
RMznbCn5sQs_0_10.avi,Zebra are running in an enclosed area.
SzEbtbNSg04_28_48.avi,"Someone, standing at a sink, is peeling raw shrimp with their fingers and putting the peels in a small plastic container."
IHIa75B9AhI_2_26.avi,A female blows a huge gum bubble.
ZbzDGXEwtGc_6_15.avi,a plane flying in the sky
N5wsl86P37Q_1_15.avi,A person is playing the keyboard.
8PQiaurIiDM_94_99.avi,"A man cuts throw a rope, suspended from the ceiling, with a sword."
05gNigkqfNU_78_84.avi,A person is slicing eggs.
uqVCk2oDpSE_194_200.avi,A man slicing a bun in half with a knife appears to cut himself.
4Hhdr1IPOGs_1_10.avi,A baby falling asleep.
Afmc6FeN-hM_20_24.avi,a group of people dancing
LjimLwAhAOQ_5_15.avi,A girl is taking on the phone to another girl.
cSDkshD2ME0_12_15.avi,Someone behind a rock shoots a man on horseback who slumps forward onto his horse.
f_GnkweYzzI_35_41.avi,A man throw a brick at a man on the ground.
kWLNZzuo3do_38_42.avi,a woman slices a white with pink rind substance off a wooden block.
jxdubZzQrio_33_46.avi,A chef a cooking meat
itxzpFW1z7E_22_36.avi,A kitten waves while knawing it's hip.
kWLNZzuo3do_86_93.avi,A woman puts mushrooms into a metal saucepan and covers them with water.
O9cOSO9L8Zs_1_16.avi,A man is swinging on a rope.
oSnYUfCGiCA_7_17.avi,A girl applied eye makeup with a pencil.
iwpnUHFhjWc_9_14.avi,A woman is dancing outside.
po2tcrG6KzM_2_8.avi,A person is playing the keyboard.
Je3V7U5Ctj4_582_587.avi,Someone is sprinkling cheese on a flour tortilla.
3lBHYoI5V8s_30_45.avi,cutting a food in half
TjLCJKoot4U_43_65.avi,The lion is chasing the bear.
47D9-U8hn5I_11_16.avi,"A cat, with socks on it's paws, slides with each step across a coffee table and eventually slides off the table."
YXixZrSxefk_6_15.avi,A man is demonstrating peeling a potato.
msCidKHOh74_392_399.avi,A man riding a motorcycle.
nULE40HEWpA_5_11.avi,Someone is petting a tiny kitten who is chewing on a string.
klFyrnrUSck_42_46.avi,Someone is seasoning a pork chop.
m4D72WXFd8s_557_564.avi,A woman is taking a picture.
WPG-BIWOrG4_683_689.avi,A man cutting a fish open nicks his thumb with the knife and draws blood.
o4pL7FObqds_137_147.avi,A boy is eating a meal at the table.
4QdX5Q3qQsQ_6_14.avi,A man lays his hand near his lip and appears to be thinking.
W6_XuNhgtrM_2_5.avi,A dirt bike racer jumping through the air
C9LHk0AJI7U_196_205.avi,A man is kneading dough.
F1BwUJ4--Qw_21_38.avi,A man dressed as a cowboy quickly shoots various pistols and rifles.
rVFJzN20jhQ_27_32.avi,A shirtless man breaks a vase over a boy's head.
zHy7pM0U49w_110_116.avi,A chef slices a tomato.
c75SIlAjfjg_6_14.avi,Several children practice their routine onstage.
HypgcCT1r68_38_46.avi,A female teacher reads to the class.
a8PAY4rvzRM_1_10.avi,A rooster playing with a dead animal
zbAk0gX7kas_16_24.avi,A monkey is lying down chewing on something.
iCiGjZEV7VI_65_75.avi,A woman is applying brown makeup to her eyebrows with a brush.
WAa4-cctmDk_55_70.avi,A lady is rolling dough into a flat round shape.
ItFqogTmAvQ_361_365.avi,A man riding his motorcycle down the street turns around towards a woman walking the opposite way.
fgWFxFg7-GU_10_26.avi,A man playing a guitar on a bench.
3_51FhosiVY_93_101.avi,A man is on a bed talking on the phone.
Tm1HjqK0ABg_9_15.avi,A boy is skateboarding in a busy city area.
p6cg2jWI34M_34_42.avi,Three white lion cubs sniff each other.
hReROJQpSow_24_30.avi,A baby is laughing.
-t-ZWaJeH-o_0_15.avi,Two women singing in a recording studio.
bnN_o0Hkn3M_73_80.avi,A man shoots two different guns.
2LgrGHWSy6k_122_135.avi,A woman drinking alcohol from a bottle.
xEDCfcMZlZY_37_41.avi,a man cutting the grass
onW5hJXnI5s_126_133.avi,A horse falls down.
9LSuyLyuUiM_3_6.avi,A boy removes his sunglasses while he is talking.
ao-9B8IV9_E_77_81.avi,Someone riding a white horse on the beach falls off.
vDhEpqfhVI0_0_8.avi,The panda is lying down.
GcfWD62sbcs_13_33.avi,"An animal, with his head caught in a tubular box, is frantically running around and jumping on hedges."
yfMTsYcLt10_0_7.avi,A boy runs into wall
t3VPeyYL-fI_35_39.avi,A chef mixing food
1dYpcVv6n3Y_0_18.avi,"A diapered baby is standing holding onto a coffee table and dancing, trying to mimic the three women he is watching dance on television."
6eokrw6_bjU_1_9.avi,A woman is firing a rifle.
i2sRHf9m5KM_28_42.avi,A dog climbs into an open clothes dryer.
sBjr8UJOpsQ_149_169.avi,A man and a woman are dancing near a waterfall.
xxHx6s_DbUo_82_86.avi,A shirtless man is climbing up a rope suspended from the ceiling.
Zg0p5TXi_Cc_30_46.avi,a man cleaning the top oh his appliances.
c51L6ZxZGjQ_137_154.avi,A woman is spreading butter on large pieces of bread with a metal spatula.
LYSPQqUvNO0_43_57.avi,A dog fishing in the lake.
DB-3-TVjrxU_58_75.avi,A man boxing a bigger man.
0M-PyX2DbZc_25_31.avi,A man in a construction hat is dancing while two other seated men watch.
wSwwS_0MKEc_68_78.avi,A small man is drinking a large goblet of beer.
nlU3crMsbWI_19_23.avi,Three boys doing art work.
6owu8Mow0_g_527_534.avi,A man is sniffing two pizzas on a counter.
CBD9h0jUq3w_1_7.avi,A man playing soccer on the beach
mJ9eRvxjLc4_0_16.avi,A dog is licking a baby.
P4IjNV3lZkQ_136_144.avi,A woman pours oil into a skillet from a plastic bottle while she is talking.
UXs3eq68ZjE_280_285.avi,Someone stirring rice pudding in a saucepan looks at the consistency of a spoonful.
5U3xz9Ovmhk_258_265.avi,A man is wiping off the edge of a bowl filled with food with a paper towel.
u9prcUCHlqM_73_80.avi,A man is talking while walking outdoors carrying a black shoulder bag and a tripod over his shoulder.
k9Brw_0gncU_14_33.avi,A man is performing on the electric guitar.
ok4cM6WTA5E_120_133.avi,A man is pouring a sauce from one pan into another on the stove.
POv7JaE3vJ8_40_50.avi,"A man, wearing a billed hat, is playing the harp."
KFt5Zz5Mwlo_12_30.avi,A cat playing on a trampoline.
5CU2JhYM8tY_14_45.avi,A little girl imitates a dance video.
G-M78KIy19E_315_330.avi,A man is felling a tree.
_sJ_09Mf1HY_49_72.avi,A boy is dribbling a soccer ball at a show.
uAaWVeaYLdQ_1_12.avi,A man leaps up into the air and turns with his leg extended and lands in a squat on both feet.
kWLNZzuo3do_217_222.avi,A woman is coating some kind of gray meat with flour using a brush.
iuqVpMdb1NM_35_43.avi,Someone folds a piece of paper in half with the yellow side out.
-_hbPLsZvvo_43_55.avi,An oriental lady is cutting a carrot into thin pieces.
oG6LLGi_n48_51_55.avi,a kid falling out a bike
8jP8CC2rKj4_80_88.avi,A dolphin jumps out of water.
HxRK-WqZ5Gk_30_50.avi,A boy goes down a water slide.
4ge5_V-xhP0_138_142.avi,A man gets grape juice out of the fridge.
8NFoN0K3bPg_20_28.avi,A girl is firing a rifle at a target.
e-j59PqJjSM_264_277.avi,Someone quarters a tomato using a cleaver.
6gQu8PWhFoQ_37_41.avi,A man crashes on his motorcycle.
-uT_1VDvXok_8_15.avi,A baby rhino is walking behind an adult rhino.
iLr7ZHAq1ro_7_11.avi,A yellow train is speeding down a track.
xxHx6s_DbUo_182_186.avi,A man breaks a slab of concrete in half that is lying on top of a prone man.
6vSKIUGGLvY_81_87.avi,A woman is lying on top of a man at the bow of a canoe while two other people are paddling with their hands.
fVWUaH2mCt4_1_7.avi,A deer is on someones back.
vz71JKcpeUU_0_10.avi,The plane landed at the airport.
YndZ9YulpTo_61_76.avi,Someone is chopping up a tomato into small pieces.
_O9kWD8nuRU_16_23.avi,A woman is slicing a large cooked carrot into chunks.
7xNG7qGY9rw_14_29.avi,a chef mixing flour in a bowl
kzyFBlNRohs_82_88.avi,A boy is playing a guitar.
wX-Bl25Htag_104_115.avi,A woman is talking while applying eyeshadow.
ogcqFaNbah4_475_487.avi,Group of people are dancing.
SKhmFSV-XB0_12_18.avi,A little girl shown singing.
ETUJipdnfOM_0_5.avi,A man is playing a saxaphone.
Vg1jyL3cr60_163_186.avi,A group is playing musical instruments.
nohvigNMsbo_199_207.avi,A woman is adding oil to a dish.
UJKythlXAIY_17_21.avi,A marching band plays in the woods.
RQYLGNbal2c_5_10.avi,Men are riding horses at night.
f-24IxG9ijw_25_40.avi,A boy is riding a motor-cycle on the seashore.
VahnQw2gTQY_203_210.avi,A woman is cutting a vegetable.
qeKX-N1nKiM_52_59.avi,Someone is making slits into a piece of raw shrimp.
0hyZ__3YhZc_632_637.avi,A man is tasting something from a bowl with a spoon while speaking.
g9aZcaEg7iY_0_9.avi,A guy tumbles down the stairs and then gets up.
JYNzY9jmsQQ_2_10.avi,A dog is picking eatables from the earth and eating them.
EPXsiQw9vvo_1_12.avi,A teenage boy riding a dirt bike over a car
YmXCfQm0_CA_109_120.avi,A man walks up to a dead deer he apparently shot.
fIaLVw_Gc_w_99_109.avi,A woman applying eye shadow.
SFFfhAUEoj0_10_16.avi,A young man is seated in a chair playing a guitar.
ViWQUOGIaSU_9_16.avi,A ballerina dances on a stage.
4yYapi-5QYQ_33_57.avi,"Someone is doing a card trick, where the card changes each time he runs his hand across the deck."
JAFGw0WRHHU_108_116.avi,A man kneeling next to a woman lying on the floor keeps patting her back as they talk.
UXs3eq68ZjE_498_504.avi,Someone pours rice pudding from a kettle into a Pyrex bowl.
Q6HuQEIJqcA_9_16.avi,Two puppies are wrestling on top of newspaper.
Jj4uYHr65H8_28_35.avi,"A man forecasts the weather, using a map."
ptHkvYrH9fY_2_10.avi,A man playing a flute.
ywHBKayhyvQ_19_28.avi,a boy walking over a bridge
clpgffj3sUw_1_12.avi,Two baby beavers moving about in their play pen.
1qV4wfjTYIo_151_164.avi,A cat retrieves an object out of a dish of water.
lfGlDg47How_361_367.avi,A man is using an electric whisk.
TgFmoZj3NoM_10_18.avi,Someone is slicing white onions with a cleaver.
g36ho6UrBz0_5_20.avi,a man playing a guitar outside his house
H1Bok7Dg7g8_21_26.avi,A cartoon-man is talking on a telephone.
6owu8Mow0_g_275_280.avi,A man is placing sauce on dough.
yC4eEuURH8c_19_28.avi,A kitten is running back and forth on a bed meowing.
TXabUVUxJqI_22_31.avi,A man is exercising.
WTf5EgVY5uU_58_76.avi,"A clove of garlic with the shoot in the centre removed, is finely diced."
9d57lHEsLU8_1_14.avi,A frog attempting to catch a fly out of water.
RvJH_POzxmc_10_25.avi,A group is performing a song onstage.
q8t7iSGAKik_57_74.avi,A boy is kicking a ball around.
lSnWhsmlGec_5_10.avi,A man is playing a guitar.
WTf5EgVY5uU_76_83.avi,"A woman cuts up food, and adds food to a pan."
DGQL5lx-mwE_2_12.avi,A woman makes a huge bubble.
3ytUOoa1SBE_12_23.avi,Many performers in costumes on stage are dancing.
hJFBXHtxKIc_298_303.avi,A man is spooning spaghetti sauce from a saucepan onto a bowl of pasta.
klFyrnrUSck_25_36.avi,A woman is making cuts into the fatty areas of a pork chop.
e996zZ0uV_A_196_204.avi,A boy is beating other boy by stick.
UbmZAe5u5FI_88_98.avi,A woman pours a clear liquid on both sides of a raw fish on a plate with a measuring spoon.
KqKUXRHHkCc_101_105.avi,A young man gets hit in the face by a gooey substance.
ACOmKiJDkA4_67_74.avi,A woman is cutting rice paper into strips and triangles.
xTd_IdIcB4s_2_10.avi,A toddler walking on a treadmill.
fY0lZTWlBAg_470_485.avi,A woman is stepping side to side.
gjVBEJGHrXk_26_38.avi,A cat chases a dog.
4MjTb5A68VA_111_118.avi,A woman is running in a field and flying a kite.
IAvBB2lv8iw_142_148.avi,a man shooting a gun
Je3V7U5Ctj4_956_961.avi,A man is putting cooked chicken wings in a plastic container.
6t0BpjwYKco_118_127.avi,"A woman sauteing chopped onions in a deep skillet adds chopped carrots, and continues to saute the mixture using chopsticks."
bXsKw3TOQXs_30_55.avi,A small piece of paper is being folded.
PeUHy0A1GF0_78_85.avi,Someone is shredding cabbage leaves with a knife.
omIPdpxg--4_39_46.avi,a woman falling on a sand castle
PAN5IVvMlVc_17_23.avi,Two girls are dancing.
SzEbtbNSg04_88_93.avi,Someone is chopping up a white vegetable with a knife.
CgWYN5e9K10_30_62.avi,A cat is going to the bathroom in a toliet.
nZSFn51l3hc_660_666.avi,Someone holding a rack of ribs with tongs slices off a rib with a knife.
-_hbPLsZvvo_19_25.avi,A cucumber is being sliced.
2F9jX7u5nOg_114_130.avi,A woman is galloping a horse down a dirt road toward the camera.
IhwPQL9dFYc_50_59.avi,A woman is chopping and dicing onions with a knife.
m1NR0uNNs5Y_88_94.avi,A woman thinly slices an onion with a large knife.
OfgSCMxttCc_86_92.avi,A man is holding up and talking about a gray You Tube T-shirt.
-zOrV-5vh1A_69_76.avi,Possibly thousands of various sized colored balls are bouncing down a street.
9Bxknsvy3jQ_53_58.avi,"A young man skateboards along a step, up a ramp, and then does a flip onto the pavement above."
06CbMa0kDr8_3_13.avi,Someone is feeding a red panda cub out of the palm of his hand.
hJFBXHtxKIc_317_322.avi,A man is eating spaghetti from a large bowl while standing.
0hyZ__3YhZc_575_580.avi,Someone is dipping a slice of bread into a square bowl of chili.
k-SWy-sU8cE_5_10.avi,A long-haired man in glasses is playing a guitar.
TdYN7cePiRI_6_13.avi,A very muscular man is lifting barbells.
pmEKZ6yVewc_0_10.avi,A baby pushes a chair.
Ylb4pnW-jP4_102_113.avi,A young man running down the stairs.
qeKX-N1nKiM_68_72.avi,A woman slices a raw potato with the skin on.
0lh_UWF9ZP4_178_182.avi,A woman is cutting shrimp lengthwise in half.
6owu8Mow0_g_692_697.avi,A man eats a pizza.
k4hhWYtaQ14_0_10.avi,A baby and a dog are playing with a ball.
J8cP93yG1Ao_14_24.avi,Two cars racing on a track slide around the curves.
AXL1oMdCFUM_45_59.avi,A man appears to be plowing a rice field with a plow being pulled by two oxen.
nTUONeDqhdk_10_15.avi,A baby is on football dress.
S-Civm_fbK8_20_26.avi,A man kicks a soccer ball into the net.
97JhYpoWxzY_0_4.avi,A baby takes a bite off a dill pickle and makes a face by closing her eyes and shaking her head.
9xVqwy_4pmQ_36_49.avi,A man is spinning a hard-boiled egg on a marble counter.
6owu8Mow0_g_850_855.avi,A man is talking on a cell phone.
PslVHtXc7Tg_8_14.avi,A man driving a car runs into the side of a parked car in a parking lot.
504gE1DA_4g_1_6.avi,Someone is petting a rabbit on a bed.
2YhDTpzxd3c_174_180.avi,"A man is kicking, hitting, and breaking multiple clay pots hanging down from ropes on trees."
MSrJTeKNzdI_32_36.avi,Someone is snow skiing down a slope.
LwvyrDxM2G0_0_11.avi,A man held a baby monkey in his hand.
2mUMTFnQWaw_1_9.avi,A boy is riding a horse.
AX38yo7Wuws_81_91.avi,Someone is attempting to cut a rolled up tube of blue construction paper with scissors.
QVSt5USMkMg_43_50.avi,"A woman appears to be feeding a large long-eared animal, while another woman points and watches as they both talk."
xEDCfcMZlZY_91_100.avi,A man is mowing the grass with a lawn mower.
De815YpTBic_41_48.avi,A small red car is being driven down a road.
zlS1_zBYluY_15_21.avi,A panda is climbing up a fallen tree trunk.
mYzajpeAWuA_100_112.avi,A..man..plays...a..guitar.
b4FM9OLBGyM_37_49.avi,A young woman puts eyeliner on .
VahnQw2gTQY_322_327.avi,The person is dicing onions.
nb12bAaKzvA_0_10.avi,A raccoon-like animal is holding and eating something orange.
wLUH7qA_6sA_90_115.avi,A bomb causes an explosion.
5QJf-l4lPJw_133_138.avi,A woman is cracking an egg.
7ZE2OzguWHo_28_38.avi,Three young men are synchronized dancing.
MoqC84sXu88_47_59.avi,A man is walking on a tightrope.
PBHZtoygOYg_450_465.avi,A man aims and fires a rifle.
pDvzOLRLjPc_0_8.avi,A person is feeding two baby pandas.
r4qv_BNlQNk_93_98.avi,A boy puts a large piece of bark into his mouth.
ACOmKiJDkA4_121_128.avi,A woman is stir frying pieces of meat using chopsticks.
UXs3eq68ZjE_255_260.avi,Someone is stirring rice in a kettle of water with a wooden spoon.
eoP-SCgYM2w_49_60.avi,Someone with gloved hands gives a boy two shots in the arm then wipes the area with gauze.
MMnnqzOoMF0_68_72.avi,A girl moves a picnic-like table one way and a boy moves it back.
sBjr8UJOpsQ_181_195.avi,A woman is dancing by a waterfall.
rw9h_574HxE_161_166.avi,A woman is showering and the scene flashes to a man walking down a hallway wrapped in a bath towel.
JsmHZlUgf1w_0_21.avi,A small dog playing in the grass.
2YhDTpzxd3c_115_120.avi,A man lying prone in the street allows a car to drive over his hands.
eZLxohGP4IE_190_201.avi,A man wearing rubber gloves holds a hunting knife perpendicular on a piece of wood and hammers the blade with a wooden stick.
rwHT2SuNOi8_195_201.avi,A chef lays bacon on a baking tray.
tZmDWltBziM_42_47.avi,A man runs and then falls down.
4cgzdXlJksU_83_90.avi,A girl cuts the tip off a plastic icing squeeze tube with scissors.
ao-9B8IV9_E_217_221.avi,A little girl gets dragged downhill by a dog.
2YhDTpzxd3c_102_105.avi,A man karate chops multiple boards while another man watches.
45AGQSbodbU_5_15.avi,a small furry animal is biting on someone's finger.
K-KVz3eqbnA_1_10.avi,A girl and a boy are eating their food.
e996zZ0uV_A_68_72.avi,A boy is throwing balls.
ljGcQocjSs4_38_60.avi,A guy is shooting a gun.
5dv8MSWlxoQ_10_40.avi,a girl making her hair in a mirror
muI1BFsdbdo_33_45.avi,The men are running a race.
2F9jX7u5nOg_83_97.avi,A woman is riding on a horse.
nwk4m329bLw_2_10.avi,A man is walking in a field near a wooded area with four dogs.
ngHDYzhDBk4_5_14.avi,Five teenage girls look over their shoulders then turn back and toss pom poms into the air.
ibSwITK4jjQ_14_24.avi,A police-man is trying to check someone car.
Mutb8BHFvzk_15_20.avi,A man breaks an apple in half with his hands.
0wutCy2ZGOQ_4_10.avi,Several boys are playing football in a fenced in area.
j4dMnAPZu70_12_17.avi,A panda slides down a slide on his stomach and lands in the snow.
4Hhdr1IPOGs_90_98.avi,A baby is sleeping on a couch.
klFyrnrUSck_13_19.avi,The woman is slicing onions.
p7IAuvd87hQ_12_19.avi,A horse is pulling three girls on a cart.
Qjbcibrv3L0_26_32.avi,There is a view of a pilot in the cockpit of a jet airplane and then the scene switches to a view of exterior of the jet flying.
WTf5EgVY5uU_33_39.avi,The lady is slicing onions.
v-9Gx0gJmfo_91_99.avi,A woman paddles a canoe and then disembarks.
UbmZAe5u5FI_60_70.avi,A woman is thinly slicing a white translucent with pinkish rind looking vegetable.
IhzXQ-gc9IQ_125_129.avi,"A man is driving a car, and the man and woman passenger are smiling at each other."
PHDmVhShE80_82_86.avi,A woman cracks an egg into a bowl and beats it with a wire whisk.
WFNXwor69-U_33_40.avi,a elephant going into a food store
jLgmCY1fEE8_16_26.avi,A man is talking with other women on the beach.
